T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:42.0, Position error detected, (00050)axl Backlog
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |42110|017   |(94)|017; : #42110, ApId 17 09/07/23 15:00:42.0, Reduced stand/table speed, (01110)Axl Backlog
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:42.0, Position error detected, (00050)axl BackRst
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |42110|017   |(94)|017; : #42110, ApId 17 09/07/23 15:00:42.0, Reduced stand/table speed, (01110)Axl BackRst
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |43119|017   |(94)|017; : #43119, ApId 17 09/07/23 15:00:42.0, Reduced stand/table speed, (01119)Axl Backlog
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |43119|017   |(94)|017; : #43119, ApId 17 09/07/23 15:00:42.0, Reduced stand/table speed, (01119)Axl BackRst
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:42.0, Position error detected, (00050)axl Backlog
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |43110|017   |(94)|017; : #43110, ApId 17 09/07/23 15:00:42.0, Reduced stand/table speed, (01110)Axl Backlog
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:42.0, Position error detected, (00050)axl BackRst
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |43110|017   |(94)|017; : #43110, ApId 17 09/07/23 15:00:42.0, Reduced stand/table speed, (01110)Axl BackRst
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |44119|017   |(94)|017; : #44119, ApId 17 09/07/23 15:00:42.0, Reduced stand/table speed, (01119)Axl Backlog
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |44119|017   |(94)|017; : #44119, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01119)Axl BackRst
T|23.07.2009 15:00:44:343 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:343 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:43.0, Position error detected, (00050)axl Backlog
T|23.07.2009 15:00:44:359 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:359 |44110|017   |(94)|017; : #44110, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01110)Axl Backlog
T|23.07.2009 15:00:44:359 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:359 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:43.0, Position error detected, (00050)axl BackRst
T|23.07.2009 15:00:44:359 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:359 |44110|017   |(94)|017; : #44110, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01110)Axl BackRst
T|23.07.2009 15:00:44:359 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:359 |45119|017   |(94)|017; : #45119, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01119)Axl Backlog
T|23.07.2009 15:00:44:359 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:359 |45119|017   |(94)|017; : #45119, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01119)Axl BackRst
T|23.07.2009 15:00:44:359 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:359 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:43.0, Position error detected, (00050)axl Backlog
T|23.07.2009 15:00:44:359 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:359 |45110|017   |(94)|017; : #45110, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01110)Axl Backlog
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:43.0, Position error detected, (00050)axl BackRst
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |45110|017   |(94)|017; : #45110, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01110)Axl BackRst
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |46119|017   |(94)|017; : #46119, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01119)Axl Backlog
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |46119|017   |(94)|017; : #46119, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01119)Axl BackRst
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:43.0, Position error detected, (00050)axl Backlog
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |46110|017   |(94)|017; : #46110, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01110)Axl Backlog
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:43.0, Position error detected, (00050)axl BackRst
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |46110|017   |(94)|017; : #46110, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01110)Axl BackRst
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |41119|017   |(94)|017; : #41119, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01119)Axl Backlog
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |41119|017   |(94)|017; : #41119, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01119)Axl BackRst
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:43.0, Position error detected, (00050)axl Backlog
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |41110|017   |(94)|017; : #41110, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01110)Axl Backlog
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |00050|017   |(94)|017; : #50, ApId 17 09/07/23 15:00:43.0, Position error detected, (00050)axl BackRst
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |41110|017   |(94)|017; : #41110, ApId 17 09/07/23 15:00:43.0, Reduced stand/table speed, (01110)Axl BackRst
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |00445|017   |(94)|017; : #445, ApId 17 09/07/23 15:00:43.0, Collision unit changed, (00445)|0, BackRst
T|23.07.2009 15:00:44:375 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:375 |00334|017   |(94)|017; : #334, ApId 17 09/07/23 15:00:43.0, Loss of position values, (00303)Los BackRst
T|23.07.2009 15:00:44:390 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:390 |00040|240   |(94)|240; : #40, ApId 240 09/07/23 15:00:43.0, ---- XCU boot completed ----, VB12A_010 Backlog
T|23.07.2009 15:00:44:390 |     |243   |(94)|Telegram ID 102B8 received
R|23.07.2009 15:00:44:390 |20614|080   |(94)|080; : #20614, ApId 80 09/07/23 15:00:44.0, During init the service-switch D611.S3  was ON., GE 7C 0000
T|23.07.2009 15:00:44:390 |     |243   |(94)|Telegram ID 25D received
I|23.07.2009 15:00:44:390 |     |240   |(94)|Telegram iANLBEREIT(19, 19) received
T|23.07.2009 15:00:44:390 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:00:44:390 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:00:44:390 |     |243   |(94)|Telegram ID 23 received
I|23.07.2009 15:00:44:390 |     |243   |(94)|Telegram iFEHLERANZ2 processed
R|23.07.2009 15:00:44:390 |20614|080   |(1bc)|080; XCU Err 20614 / 80: Service radiation switch (S3) active
T|23.07.2009 15:00:44:406 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:00:44:406 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:00:44:406 |     |243   |(94)|Telegram ID 23 received
I|23.07.2009 15:00:44:406 |     |243   |(94)|Telegram iFEHLERANZ2 processed
R|23.07.2009 15:00:44:406 |20614|080   |(1bc)|080; XCU Err 20614 / 80: Service radiation switch (S3) active
T|23.07.2009 15:00:44:468 |     |243   |(94)|Telegram ID 102B8 received
W|23.07.2009 15:00:44:468 |00004|225   |(94)|225; : #4, ApId 225 09/07/23 15:00:44.0, No function for telegram received, 
T|23.07.2009 15:00:46:125 |     |243   |(94)|Telegram ID 8C received
I|23.07.2009 15:00:46:125 |     |240   |(94)|iSYSTEMANZ: Table system selected
I|23.07.2009 15:00:46:125 |     |243   |(94)|i: iDFRStatus(2, 2) sent
I|23.07.2009 15:00:46:125 |     |243   |(94)|Telegram iSYSTEMANZ processed
T|23.07.2009 15:00:46:125 |     |243   |(94)|Telegram ID 29201 received
T|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram ID A0 received
I|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram iERWALLGANZ processed
T|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram ID 333 received
I|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram iRASTERANZ processed
T|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram ID 2B5 received
I|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram iFILTERANZ processed
T|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram ID 7A received
I|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram iTBANZ processed
T|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram ID 26B received
I|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram iBLENDEANZ processed
T|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:00:46:140 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:00:46:156 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:00:46:156 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:00:48:625 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:00:48:625 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:00:51:109 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:00:51:109 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:00:53:593 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:00:53:593 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:00:56:078 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:00:56:078 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:00:57:984 |     |243   |(1bc)|FDR_GetFdTemperature(1) returned -32768
I|23.07.2009 15:00:58:000 |     |243   |(1bc)|FDR_GetFdTemperature(2) returned -32768
T|23.07.2009 15:00:58:562 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:00:58:562 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:01:062 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:01:062 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:03:578 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:03:578 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:06:093 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:06:093 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:08:593 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:08:593 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:11:093 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:11:093 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:13:593 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:13:593 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:16:093 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:16:093 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:18:593 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:18:593 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:21:093 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:21:093 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:23:593 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:23:593 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:26:093 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:26:093 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:01:27:984 |     |243   |(1bc)|FDR_GetFdTemperature(1) returned -32768
I|23.07.2009 15:01:27:984 |     |243   |(1bc)|FDR_GetFdTemperature(2) returned 299
T|23.07.2009 15:01:28:593 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:28:593 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:31:093 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:31:093 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:33:593 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:33:593 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:36:093 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:36:093 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:36:703 |     |243   |(94)|Telegram ID 25D received
I|23.07.2009 15:01:36:703 |     |240   |(94)|Telegram iANLBEREIT(5, 5) received
T|23.07.2009 15:01:36:718 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:36:718 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:36:718 |     |243   |(94)|Telegram ID 95 received
I|23.07.2009 15:01:36:718 |     |243   |(94)|Telegram sFANZLOESCHEN processed
I|23.07.2009 15:01:36:718 |     |243   |(1bc)|B: User acknowldge to XCU error/warning
I|23.07.2009 15:01:38:687 |     |243   |(1bc)|B: ServiceLogin
A|23.07.2009 15:01:38:687 |     |243   |(1bc)|FLCSRV; OpenLoginWindow: current access mode: 4 No Access
T|23.07.2009 15:01:39:218 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:39:218 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
A|23.07.2009 15:01:39:312 |     |243   |(1bc)|FLCSRV; Going to Local Service
I|23.07.2009 15:01:39:312 |     |243   |(1bc)|FLCSRV; Automatic startup/close of "World Wide Web Publishing" and "Apache Tomcat"
I|23.07.2009 15:01:40:312 |     |243   |(1bc)|FLCSRV; Starting FLC-SSW explorer...
I|23.07.2009 15:01:41:187 |     |243   |(1bc)|FLCSRV; QueryInterface succeeded
I|23.07.2009 15:01:41:218 |     |243   |(1bc)|FLCSRV; Navigate succeeded
I|23.07.2009 15:01:41:234 |     |243   |(1bc)|FLCSRV; Waiting the log on...
T|23.07.2009 15:01:41:734 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:41:734 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:44:187 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:44:203 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:46:656 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:46:656 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:48:296 |     |243   |(94)|Telegram ID 2C9 received
I|23.07.2009 15:01:48:296 |     |243   |(94)|Telegram iSTATUSGENAUFN processed
T|23.07.2009 15:01:48:296 |     |243   |(94)|Telegram ID A0 received
I|23.07.2009 15:01:48:296 |     |243   |(94)|Telegram iERWALLGANZ processed
T|23.07.2009 15:01:48:312 |     |243   |(94)|Telegram ID A0 received
I|23.07.2009 15:01:48:312 |     |243   |(94)|Telegram iERWALLGANZ processed
T|23.07.2009 15:01:48:343 |     |243   |(94)|Telegram ID A0 received
I|23.07.2009 15:01:48:343 |     |243   |(94)|Telegram iERWALLGANZ processed
T|23.07.2009 15:01:48:359 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:48:359 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:48:375 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:48:375 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:01:48:953 |     |243   |(1bc)|FLCSRV; Authentication window out (correct password)
I|23.07.2009 15:01:50:156 |     |243   |(1bc)|B: Service
I|23.07.2009 15:01:50:265 |     |243   |(1bc)|94 images loaded Service
I|23.07.2009 15:01:50:281 |     |243   |(1bc)|B: Service tools
T|23.07.2009 15:01:50:281 |     |243   |(94)|Telegram ID 10F10 received
I|23.07.2009 15:01:50:281 |     |243   |(94)|Telegram iPASSWORT processed
A|23.07.2009 15:01:50:375 |     |243   |(1bc)|FLCSRV; User logged with level (technician) and mode (local). Configured Remote Access Mode (No Access)
I|23.07.2009 15:01:50:375 |     |243   |(1bc)|FLCSRV; Returning login message. 56350012 session ID created in registry
T|23.07.2009 15:01:50:562 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:50:562 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:53:015 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:53:015 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:55:468 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:55:468 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:01:57:921 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:01:57:921 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:01:57:984 |     |243   |(1bc)|FDR_GetFdTemperature(1) returned 332
I|23.07.2009 15:01:57:984 |     |243   |(1bc)|FDR_GetFdTemperature(2) returned 300
T|23.07.2009 15:02:00:375 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:00:375 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:02:828 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:02:828 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:02:03:328 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 20
I|23.07.2009 15:02:03:406 |     |243   |(f8)|FDR_GetAcqState returned 0
I|23.07.2009 15:02:03:406 |     |243   |(f8)|i: iDFRStatus(4, 4) sent
I|23.07.2009 15:02:03:406 |     |243   |(f8)|Image chain status: 0, 0 (0), 0 (0), B: , W: 
T|23.07.2009 15:02:03:406 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:03:406 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:05:859 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:05:859 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:07:187 |     |240   |(e8)|Telegram ID 29202 received
T|23.07.2009 15:02:07:187 |     |243   |(94)|Telegram ID 29202 received
I|23.07.2009 15:02:07:187 |     |243   |(e8)|Telegram TURNON from ApId 61 to ApId 10 (4 objects) processed
I|23.07.2009 15:02:07:187 |     |243   |(94)|Telegram TURNON from ApId 61 to ApId F3 (4 objects) processed
T|23.07.2009 15:02:08:312 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:08:312 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:10:765 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:10:765 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:13:234 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:13:234 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:02:15:078 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 40
I|23.07.2009 15:02:15:078 |     |243   |(f8)|FDR_GetDetectorState(1) returned 1000F
I|23.07.2009 15:02:15:093 |     |243   |(f8)|FDR_GetFdOperatingState(1) returned 0
I|23.07.2009 15:02:15:093 |     |243   |(f8)|Image chain status: 0, 0 (0), 0 (0), B: , W: 
I|23.07.2009 15:02:15:109 |     |243   |(f8)|FDR_WaitCondStatusChanged returned A4
I|23.07.2009 15:02:15:109 |     |243   |(f8)|FDR_GetDetectorState(2) returned 1E007
I|23.07.2009 15:02:15:125 |     |243   |(f8)|FDR_GetGridInfo(2) returned 0
I|23.07.2009 15:02:15:125 |     |243   |(f8)|FDR_GetFdEnergyStatus(2) returned SA
I|23.07.2009 15:02:15:140 |     |243   |(f8)|FDR_GetFdEnergyStatus(2) returned 095123287
I|23.07.2009 15:02:15:140 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:02:15:156 |     |243   |(f8)|FDR_GetFdOperatingState(2) returned 0
I|23.07.2009 15:02:15:156 |     |243   |(f8)|Image chain status: 0, 0 (0), 0 (0), B: 095123287, W: 02G0110314
I|23.07.2009 15:02:15:156 |     |243   |(f8)|FDR_GetTomoState returned 0
I|23.07.2009 15:02:15:156 |     |243   |(f8)|FDR_GetAcqState returned 8
I|23.07.2009 15:02:15:156 |     |243   |(f8)|Image chain status: 8, 0 (0), 0 (0), B: 095123287, W: 02G0110314
I|23.07.2009 15:02:15:437 |     |243   |(7d0)|LCPU ready
T|23.07.2009 15:02:15:750 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:15:750 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:02:17:437 |     |243   |(7d0)|FDR_GetFdTemperature(1) returned 331
I|23.07.2009 15:02:17:453 |     |243   |(7d0)|FDR_GetFdTemperature(2) returned 299
I|23.07.2009 15:02:17:484 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 20
I|23.07.2009 15:02:17:515 |     |243   |(f8)|FDR_GetAcqState returned A
I|23.07.2009 15:02:17:515 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095123287, W: 02G0110314
I|23.07.2009 15:02:17:703 |     |243   |(7d0)|FDR_SetHostInfo(status 255, mode 255, kV range 65535, tx_min 65535, Stop act. 1, Grant 255)
I|23.07.2009 15:02:17:890 |     |243   |(1bc)|FDR_SetHostInfo returned DLL_DRIVER_BUSY. Retry ...
I|23.07.2009 15:02:17:984 |     |243   |(7d0)|Detector 2 type 16602624, SN SN0919E8, boot count 20, life time 172, HwType HT00.00, SwConfig SW61753660G
I|23.07.2009 15:02:18:093 |     |243   |(1bc)|FDR_SetHostInfo returned DLL_DRIVER_BUSY. Retry ...
I|23.07.2009 15:02:18:203 |     |243   |(7d0)|Detector 2 type 16602624, SN SN0919E8, boot count 20, life time 172, HwType HT00.00, SwConfig SW61753660G
T|23.07.2009 15:02:18:265 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:18:265 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:02:18:375 |     |243   |(1bc)|FDR_SetHostInfo(status 0, mode 3, kV range 65535, tx_min 65535, Stop act. 255, Grant 255)
I|23.07.2009 15:02:18:375 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 20
I|23.07.2009 15:02:18:375 |     |243   |(7d0)|Detector 1 type 16602624, SN SN0921B4       , boot count 30, life time 195, HwType HT03.00        , SwConfig SW62147839-    
I|23.07.2009 15:02:18:390 |     |243   |(f8)|FDR_GetAcqState returned A
I|23.07.2009 15:02:18:390 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
I|23.07.2009 15:02:18:453 |     |243   |(7d0)|FDR_SetHostInfo(status 255, mode 255, kV range 65535, tx_min 65535, Stop act. 0, Grant 255)
W|23.07.2009 15:02:18:453 |     |243   |(7d0)|VIDEO ; non fatal error: FDR_GetLcpuLog not called
I|23.07.2009 15:02:18:500 |     |243   |(7d0)|FDR-5k DLLversion: 5.2.1.1f
I|23.07.2009 15:02:18:500 |     |243   |(7d0)|FDR-5k DRV version: 5.2.1.1f
I|23.07.2009 15:02:18:500 |     |243   |(7d0)|DIPP      : B00J, LCPU      : B00W, DSP       : B00B, FDR_5K    : 33
I|23.07.2009 15:02:18:500 |     |243   |(888)|RegulationLoop thread started
T|23.07.2009 15:02:20:781 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:20:781 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:23:343 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:23:343 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:25:890 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:25:890 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:02:27:984 |     |243   |(1bc)|FDR_GetFdTemperature(1) returned 332
I|23.07.2009 15:02:27:984 |     |243   |(1bc)|FDR_GetFdTemperature(2) returned 299
T|23.07.2009 15:02:28:437 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:28:437 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:31:000 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:31:000 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:33:546 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:33:546 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:36:093 |     |243   |(94)|Telegram ID 2B6 received
